Age,Age levels,BusinessTravel,Department,JobRole,Job Level,Satisfication,Consistency,Managers cosnsistency,Experience,Salary Range (K),EducationField,Gender,Distance to Home,OverTime,WLB,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,DailyRate,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HourlyRate,JobInvolvement,JobLevel,MonthlyRate
35,thirteenth,Non-Travel,Sales,Sales Executive,Level 3,Miduem,11 to 20,11 to 20,Advanced,10 to 15,Marketing,Female,Very Close,Yes,Not Balanced,"$10,377",4,11,6,1212,3,16,13,2,4,12,78,2,3,13755
27,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,6 to 10,6 to 10,Experienced,1 to 5,Life Sciences,Male,Close,Yes,Not Balanced,"$2,235",1,14,3,1103,3,9,9,7,6,8,42,3,1,14377
54,fifteenth,Travel Frequently,Research & Dev.,Manufacturing Director,Level 3,High,0 to 5,0 to 5,Expert,10 to 15,Life Sciences,Female,Very Close,No,Not Balanced,"$10,502",7,17,2,966,3,33,5,4,1,4,53,3,3,9659
44,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,6 to 10,6 to 10,Advanced,1 to 5,Life Sciences,Female,Very Close,No,Balanced,"$2,011",1,13,5,1117,3,10,10,5,7,7,72,4,1,19982
19,twenteth,Non-Travel,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Entry,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$1,859",1,25,2,504,4,1,1,1,0,0,96,2,1,6148
29,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Female,Very Close,No,Balanced,"$3,760",1,15,5,1010,3,3,3,2,1,2,97,3,1,5598
54,fifteenth,Travel Rarely,Research & Dev.,Research Director,Level 4,High,6 to 10,6 to 10,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$17,779",3,14,2,685,3,36,10,9,0,9,85,3,4,23474
31,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,6 to 10,0 to 5,Experienced,5 to 10,Medical,Male,Close,Yes,Not Balanced,"$6,833",1,12,2,1332,3,6,6,5,0,1,80,3,2,17089
31,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Medical,Female,Far,No,Balanced,"$6,812",1,19,2,1062,3,10,10,9,1,8,96,2,2,17198
59,fifteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,0 to 5,Advanced,5 to 10,Life Sciences,Female,Very Close,No,Balanced,"$5,171",5,17,2,326,3,13,6,1,0,5,48,2,2,16490
43,fourteenth,Travel Rarely,Research & Dev.,Research Director,Level 5,Miduem,6 to 10,6 to 10,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$19,740",3,14,2,920,3,25,8,7,0,7,96,1,5,18625
49,fourteenth,Travel Rarely,Research & Dev.,Manager,Level 5,Low,0 to 5,0 to 5,Expert,15 to 20,Medical,Male,Very Close,No,Balanced,"$18,711",2,13,2,1098,3,23,1,0,0,0,85,2,5,12124
36,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 1,Miduem,11 to 20,6 to 10,Advanced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$3,692",1,12,2,469,3,12,11,10,0,7,46,3,1,9256
48,fourteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$2,559",5,11,4,969,3,7,1,0,0,0,76,4,1,16620
27,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,517",1,11,2,1167,3,5,5,3,0,3,76,3,1,3208
29,twenteth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,6 to 10,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,Yes,Balanced,"$6,623",1,11,2,1329,3,6,6,0,1,0,82,3,2,4204
48,fourteenth,Travel Rarely,Research & Dev.,Research Director,Level 5,High,0 to 5,0 to 5,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$18,265",6,12,3,715,3,25,1,0,0,0,76,2,5,8733
29,twenteth,Travel Rarely,Research & Dev.,Research Director,Level 4,High,6 to 10,6 to 10,Experienced,15 to 20,Life Sciences,Female,Very Close,No,Not Balanced,"$16,124",3,14,2,694,3,9,7,7,1,7,87,2,4,3423
34,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Technical Degree,Female,Far,No,Not Balanced,"$2,585",0,17,5,1320,3,2,1,0,0,0,89,4,1,21643
44,fourteenth,Travel Rarely,Sales,Manager,Level 5,Miduem,21 to 30,6 to 10,Expert,15 to 20,Marketing,Male,Very Close,No,Balanced,"$18,213",7,11,5,1099,3,26,22,9,3,10,88,3,5,8751
33,thirteenth,Travel Rarely,Sales,Sales Executive,Level 3,High,6 to 10,6 to 10,Advanced,5 to 10,Marketing,Male,Very Close,Yes,Balanced,"$8,380",0,14,3,536,3,10,9,8,0,8,82,4,3,21708
19,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Female,Far,Yes,Balanced,"$2,994",1,12,2,265,3,1,1,0,0,1,57,4,1,21221
23,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$1,223",1,22,2,373,4,1,1,0,0,1,47,3,1,16901
25,twenteth,Travel Frequently,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Male,Far,Yes,Balanced,"$1,118",1,14,4,599,3,1,1,0,1,0,73,1,1,8040
26,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,6 to 10,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,Yes,Not Balanced,"$2,875",1,20,2,583,4,8,8,5,2,2,53,3,1,9973
45,fourteenth,Travel Rarely,Sales,Manager,Level 5,Low,21 to 30,11 to 20,Expert,15 to 20,Marketing,Female,Very Close,Yes,Balanced,"$18,824",2,16,2,1449,3,26,24,10,1,11,94,1,5,2493
55,fifteenth,Non-Travel,Research & Dev.,Healthcare Representative,Level 4,High,31 to 40,0 to 5,Expert,10 to 15,Medical,Male,Very Close,Yes,Balanced,"$13,577",1,15,3,177,3,34,33,9,15,0,37,2,4,25592
21,twenteth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Female,Very Close,No,Not Balanced,"$2,625",1,20,2,251,4,2,2,2,2,2,45,2,1,25308
46,fourteenth,Travel Rarely,Sales,Manager,Level 5,High,11 to 20,6 to 10,Expert,15 to 20,Marketing,Female,Very Close,No,Balanced,"$18,789",2,14,2,168,3,26,11,4,0,8,33,2,5,9946
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Marketing,Female,Very Close,Yes,Balanced,"$4,538",0,12,3,131,3,4,3,2,0,2,86,3,2,6039
51,fifteenth,Travel Frequently,Sales,Manager,Level 5,High,21 to 30,6 to 10,Expert,15 to 20,Life Sciences,Male,Very Close,Yes,Not Balanced,"$19,847",4,24,5,237,4,31,29,10,11,10,83,3,5,19196
59,fifteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 3,High,6 to 10,0 to 5,Expert,10 to 15,Medical,Male,Close,No,Not Balanced,"$10,512",6,12,6,1429,3,25,9,7,5,4,67,3,3,20002
34,thirteenth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 2,Miduem,11 to 20,6 to 10,Advanced,1 to 5,Medical,Female,Close,No,Balanced,"$4,444",4,13,2,135,3,15,11,8,5,10,46,3,2,22534
28,twenteth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Very Close,Yes,Not Balanced,"$2,154",0,11,2,791,3,5,4,2,0,2,44,3,1,6842
44,fourteenth,Travel Rarely,Research & Dev.,Manager,Level 5,Miduem,21 to 30,11 to 20,Expert,15 to 20,Life Sciences,Male,Very Close,No,Not Balanced,"$19,190",1,14,4,1199,3,26,25,9,14,13,92,4,5,17477
34,thirteenth,Travel Frequently,HR,Human Resources,Level 2,Miduem,6 to 10,6 to 10,Advanced,1 to 5,Life Sciences,Male,Close,No,Balanced,"$4,490",4,11,5,648,3,14,10,9,1,8,56,2,2,21833
35,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,Yes,Balanced,"$3,506",0,14,3,735,3,4,3,2,2,2,66,3,1,6020
42,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Miduem,0 to 5,0 to 5,Advanced,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$2,372",6,16,2,603,3,18,1,0,0,0,78,4,2,5628
43,fourteenth,Travel Rarely,Sales,Sales Executive,Level 3,High,21 to 30,11 to 20,Expert,10 to 15,Marketing,Female,Very Close,No,Balanced,"$10,231",3,14,3,531,3,23,21,7,15,17,56,2,3,20364
36,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,Miduem,11 to 20,11 to 20,Advanced,5 to 10,Life Sciences,Female,Very Close,Yes,Balanced,"$5,410",9,11,2,429,3,18,16,14,5,12,53,3,2,2323
44,fourteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 3,Low,6 to 10,0 to 5,Advanced,5 to 10,Medical,Female,Close,No,Balanced,"$7,978",1,11,2,621,3,10,10,7,0,5,73,3,3,14075
28,twenteth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,Yes,Balanced,"$3,867",1,12,2,193,3,2,2,2,2,2,52,2,1,14222
51,fifteenth,Travel Frequently,Research & Dev.,Laboratory Technician,Level 1,Miduem,6 to 10,6 to 10,Experienced,1 to 5,Medical,Female,Very Close,No,Not Balanced,"$2,838",0,14,6,968,3,8,7,0,7,7,40,2,1,4257
30,thirteenth,Non-Travel,Research & Dev.,Manufacturing Director,Level 2,Miduem,6 to 10,6 to 10,Advanced,1 to 5,Medical,Female,Very Close,Yes,Balanced,"$4,695",7,18,3,879,3,10,8,4,1,7,72,3,2,12858
29,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,6 to 10,6 to 10,Advanced,1 to 5,Technical Degree,Female,Very Close,Yes,Balanced,"$3,339",3,13,2,806,3,10,7,7,7,7,39,3,1,17285
28,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$2,080",2,11,2,640,3,5,3,2,1,2,84,3,1,4732
25,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Intermediate,1 to 5,Medical,Female,Very Close,No,Not Balanced,"$2,096",1,18,3,266,3,2,2,2,2,1,40,3,1,18830
32,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Medical,Male,Very Close,No,Balanced,"$6,209",1,15,4,604,3,10,10,7,0,8,56,4,2,11693
45,fourteenth,Travel Frequently,Research & Dev.,Manager,Level 5,Miduem,0 to 5,0 to 5,Expert,15 to 20,Medical,Female,Far,No,Balanced,"$18,061",3,22,4,364,4,22,0,0,0,0,83,3,5,13035
39,thirteenth,Travel Rarely,Research & Dev.,Manager,Level 4,Miduem,11 to 20,0 to 5,Expert,15 to 20,Medical,Female,Close,Yes,Balanced,"$17,123",6,13,4,412,3,21,19,9,15,2,94,2,4,17334
58,fifteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Far,No,Balanced,"$2,372",1,12,3,848,3,2,2,2,2,2,88,3,1,26076
32,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 2,High,6 to 10,0 to 5,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$4,883",1,18,3,1089,3,10,10,4,1,1,79,3,2,22845
39,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Far,No,Balanced,"$3,904",0,13,2,360,3,6,5,2,0,3,93,3,1,22154
30,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 2,Low,6 to 10,6 to 10,Advanced,1 to 5,Technical Degree,Female,Very Close,No,Balanced,"$4,627",0,12,6,1138,3,10,9,2,6,7,48,2,2,23631
36,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 3,High,6 to 10,6 to 10,Advanced,5 to 10,Technical Degree,Female,Very Close,No,Balanced,"$7,094",3,12,0,325,3,10,7,7,1,7,63,3,3,5747
46,fourteenth,Travel Rarely,HR,Human Resources,Level 1,High,6 to 10,6 to 10,Advanced,1 to 5,Life Sciences,Female,Very Close,No,Balanced,"$3,423",6,12,3,991,3,10,7,6,5,7,44,3,1,22957
28,twenteth,Non-Travel,Research & Dev.,Laboratory Technician,Level 2,Miduem,6 to 10,0 to 5,Advanced,5 to 10,Life Sciences,Female,Very Close,No,Balanced,"$6,674",0,11,6,1476,3,10,9,8,7,5,55,1,2,16392
50,fifteenth,Travel Rarely,Research & Dev.,Research Director,Level 4,High,0 to 5,0 to 5,Expert,15 to 20,Life Sciences,Female,Far,Yes,Balanced,"$16,880",4,11,2,1322,3,25,3,2,1,2,43,3,4,22422
40,fourteenth,Travel Rarely,Sales,Sales Executive,Level 3,High,0 to 5,0 to 5,Experienced,5 to 10,Marketing,Male,Far,Yes,Balanced,"$9,094",2,12,2,299,3,9,5,4,1,0,57,2,3,17235
52,fifteenth,Travel Rarely,Sales,Sales Executive,Level 3,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,Yes,Not Balanced,"$8,446",9,19,2,1030,3,10,8,7,7,7,64,3,3,21534
30,thirteenth,Travel Rarely,Research & Dev.,Manager,Level 3,Miduem,6 to 10,6 to 10,Experienced,10 to 15,Medical,Female,Close,Yes,Balanced,"$11,916",1,23,2,634,4,9,9,1,0,8,95,3,3,25927
39,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,Low,6 to 10,6 to 10,Experienced,1 to 5,Life Sciences,Male,Close,No,Balanced,"$4,534",0,11,6,524,3,9,8,7,1,7,32,3,2,13352
31,thirteenth,Non-Travel,Sales,Sales Executive,Level 3,High,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Female,Very Close,Yes,Not Balanced,"$9,852",1,19,5,587,3,10,10,8,9,6,57,3,3,8935
41,fourteenth,Non-Travel,Sales,Sales Executive,Level 2,Miduem,11 to 20,6 to 10,Advanced,5 to 10,Medical,Male,Very Close,No,Balanced,"$6,151",1,13,4,256,3,19,19,2,11,9,40,1,2,22074
31,thirteenth,Travel Frequently,Sales,Sales Representative,Level 1,High,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Female,Very Close,Yes,Balanced,"$2,302",1,11,2,1060,3,3,3,2,2,2,54,3,1,8319
44,fourteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Advanced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,362",4,12,4,935,3,10,3,2,1,2,89,3,1,14669
42,fourteenth,Non-Travel,Research & Dev.,Manager,Level 4,Miduem,11 to 20,6 to 10,Expert,15 to 20,Life Sciences,Male,Very Close,Yes,Not Balanced,"$17,861",0,13,3,495,3,21,20,8,2,10,37,3,4,26582
55,fifteenth,Travel Rarely,Research & Dev.,Manager,Level 5,High,11 to 20,11 to 20,Expert,15 to 20,Medical,Female,Very Close,No,Balanced,"$19,187",4,14,5,282,3,23,19,9,9,11,58,1,5,6992
56,fifteenth,Travel Rarely,HR,Manager,Level 5,High,6 to 10,6 to 10,Expert,15 to 20,Life Sciences,Male,Very Close,No,Balanced,"$19,717",6,14,4,206,3,36,7,3,7,7,99,3,5,4022
40,fourteenth,Non-Travel,Research & Dev.,Research Scientist,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Close,No,Balanced,"$3,544",9,16,0,458,3,6,4,2,0,0,74,3,1,8532
34,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 3,High,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Not Balanced,"$8,500",0,11,0,943,3,10,9,7,1,6,86,3,3,5494
40,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Miduem,6 to 10,6 to 10,Experienced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$4,661",1,13,4,523,3,9,9,8,8,8,98,3,2,22455
41,fourteenth,Travel Frequently,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,1 to 5,Marketing,Female,Very Close,No,Balanced,"$4,103",0,17,2,1018,3,10,9,3,1,7,66,3,2,4297
35,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 2,Miduem,6 to 10,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,Yes,Balanced,"$4,249",1,11,3,482,3,9,9,6,1,1,87,3,2,2690
51,fifteenth,Travel Rarely,HR,Manager,Level 4,Miduem,31 to 40,6 to 10,Expert,10 to 15,Life Sciences,Male,Very Close,Yes,Balanced,"$14,026",1,11,2,770,3,33,33,9,0,10,84,3,4,17588
38,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Female,Very Close,No,Balanced,"$6,893",3,15,3,1009,3,11,7,7,1,7,31,3,2,19461
34,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Medical,Female,Close,No,Balanced,"$6,125",1,12,6,507,3,10,10,8,9,6,66,3,2,23553
25,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Close,No,Not Balanced,"$3,669",3,11,6,882,3,7,3,2,1,2,67,3,1,9075
58,fifteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 3,Miduem,6 to 10,6 to 10,Expert,10 to 15,Medical,Female,Very Close,Yes,Not Balanced,"$10,008",7,14,0,601,3,31,10,9,5,9,53,2,3,12023
40,fourteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,387",3,22,3,329,4,7,4,2,0,3,88,3,1,6762
36,thirteenth,Travel Frequently,Sales,Sales Executive,Level 2,Low,11 to 20,11 to 20,Advanced,1 to 5,Marketing,Female,Very Close,No,Not Balanced,"$4,639",2,16,2,607,3,17,15,7,6,13,83,4,2,2261
48,fourteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 3,High,6 to 10,6 to 10,Advanced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$7,898",1,11,2,855,3,11,10,9,0,8,54,3,3,18706
27,twenteth,Travel Rarely,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Medical,Female,Close,No,Balanced,"$2,534",8,14,4,1291,3,5,1,0,0,0,98,4,1,6527
51,fifteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 4,High,0 to 5,0 to 5,Expert,10 to 15,Technical Degree,Female,Close,No,Not Balanced,"$13,142",3,16,1,1405,3,29,5,2,0,3,82,2,4,24439
18,twenteth,Non-Travel,Research & Dev.,Laboratory Technician,Level 1,High,0 to 5,0 to 5,Entry,1 to 5,Life Sciences,Female,Very Close,No,Balanced,"$1,611",1,15,5,1124,3,0,0,0,0,0,97,3,1,19305
35,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 2,High,6 to 10,0 to 5,Advanced,5 to 10,Medical,Female,Very Close,No,Balanced,"$5,363",0,12,0,817,3,10,9,7,0,0,60,2,2,10846
27,twenteth,Travel Frequently,Sales,Sales Executive,Level 2,High,6 to 10,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$5,071",3,20,3,793,4,8,6,2,0,0,43,1,2,20392
55,fifteenth,Travel Rarely,Sales,Sales Executive,Level 4,Low,11 to 20,6 to 10,Expert,10 to 15,Marketing,Male,Close,Yes,Not Balanced,"$13,695",6,17,2,267,3,24,19,7,3,8,85,4,4,9277
56,fifteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 4,High,11 to 20,6 to 10,Expert,10 to 15,Life Sciences,Male,Far,Yes,Balanced,"$13,402",4,12,0,1369,3,33,19,16,15,9,68,3,4,18235
34,thirteenth,Non-Travel,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Female,Far,No,Balanced,"$2,029",1,20,2,999,4,5,5,4,0,0,92,2,1,15891
40,fourteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,11 to 20,6 to 10,Advanced,5 to 10,Medical,Female,Very Close,No,Balanced,"$6,377",5,20,0,1202,4,15,12,11,11,8,89,4,2,13888
34,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 2,Miduem,6 to 10,6 to 10,Advanced,5 to 10,Medical,Male,Far,No,Balanced,"$5,429",4,13,1,285,3,10,8,7,7,7,86,3,2,17491
31,thirteenth,Travel Frequently,Sales,Sales Representative,Level 1,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Female,Very Close,No,Balanced,"$2,785",7,14,3,703,3,3,1,0,0,0,90,2,1,11882
35,thirteenth,Travel Frequently,Sales,Sales Executive,Level 2,High,0 to 5,0 to 5,Experienced,1 to 5,Marketing,Female,Close,Yes,Not Balanced,"$4,614",0,18,0,662,3,5,4,2,3,2,67,3,2,23288
38,thirteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 1,High,0 to 5,0 to 5,Intermediate,1 to 5,Life Sciences,Male,Very Close,No,Balanced,"$2,610",1,11,2,693,3,4,4,2,0,3,57,4,1,15748
34,thirteenth,Travel Rarely,Research & Dev.,Healthcare Representative,Level 2,Miduem,11 to 20,11 to 20,Advanced,5 to 10,Technical Degree,Female,Very Close,No,Balanced,"$6,687",1,11,2,404,3,14,14,11,4,11,98,3,2,6163
28,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Experienced,1 to 5,Life Sciences,Male,Far,No,Balanced,"$4,724",1,11,0,736,3,5,5,3,0,4,48,2,2,24232
31,thirteenth,Travel Rarely,Research & Dev.,Manufacturing Director,Level 2,High,6 to 10,6 to 10,Advanced,5 to 10,Medical,Male,Far,Yes,Not Balanced,"$6,179",1,15,3,330,3,10,10,2,6,7,98,3,2,21057
39,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Low,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Far,Yes,Balanced,"$6,120",3,12,2,1498,3,8,5,4,1,4,44,2,2,3567
51,fifteenth,Travel Frequently,Sales,Sales Executive,Level 3,Miduem,0 to 5,0 to 5,Advanced,10 to 15,Marketing,Male,Very Close,No,Balanced,"$10,596",2,11,5,541,3,14,4,2,3,2,52,3,3,15395
41,fourteenth,Travel Frequently,Research & Dev.,Research Scientist,Level 2,High,6 to 10,0 to 5,Advanced,5 to 10,Life Sciences,Female,Far,Yes,Not Balanced,"$5,467",3,14,4,1200,3,12,6,2,3,3,75,3,2,13953
37,thirteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Miduem,6 to 10,0 to 5,Experienced,1 to 5,Life Sciences,Male,Very Close,Yes,Balanced,"$2,996",7,15,2,1439,3,8,6,4,1,3,54,3,1,5182
33,thirteenth,Travel Frequently,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Very Close,No,Balanced,"$9,998",6,13,2,1111,3,8,5,4,1,2,61,3,2,19293
32,thirteenth,Travel Rarely,Sales,Sales Executive,Level 2,Miduem,0 to 5,0 to 5,Intermediate,1 to 5,Marketing,Male,Very Close,Yes,Not Balanced,"$4,078",0,13,3,499,3,4,3,2,1,2,36,3,2,20497
39,thirteenth,Non-Travel,Research & Dev.,Healthcare Representative,Level 3,Miduem,6 to 10,0 to 5,Advanced,10 to 15,Life Sciences,Male,Far,No,Balanced,"$10,920",3,21,2,1485,4,13,6,4,0,5,71,3,3,3449
25,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,Low,0 to 5,0 to 5,Experienced,5 to 10,Life Sciences,Male,Close,No,Not Balanced,"$6,232",2,11,3,1372,3,6,3,2,1,2,93,4,2,12477
52,fifteenth,Travel Frequently,Research & Dev.,Manufacturing Director,Level 4,High,0 to 5,0 to 5,Expert,10 to 15,Medical,Female,Far,Yes,Not Balanced,"$13,247",2,11,3,322,3,24,5,3,0,2,59,4,4,9731
43,fourteenth,Travel Rarely,Research & Dev.,Research Scientist,Level 2,Low,11 to 20,6 to 10,Expert,1 to 5,Medical,Female,Very Close,Yes,Not Balanced,"$4,081",1,14,3,930,3,20,20,7,1,8,73,2,2,20003
27,twenteth,Travel Rarely,Sales,Sales Executive,Level 2,High,6 to 10,0 to 5,Experienced,5 to 10,Marketing,Female,Very Close,Yes,Balanced,"$5,769",1,11,3,205,3,6,6,2,4,4,98,2,2,7100
27,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,High,6 to 10,6 to 10,Experienced,1 to 5,Life Sciences,Female,Close,Yes,Balanced,"$2,394",1,13,2,135,3,8,8,2,7,7,51,3,1,25681
26,twenteth,Travel Rarely,Research & Dev.,Research Scientist,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Medical,Male,Very Close,No,Balanced,"$3,904",0,12,2,683,3,5,4,3,1,1,36,2,1,4050
42,fourteenth,Travel Rarely,HR,Manager,Level 4,Miduem,11 to 20,6 to 10,Expert,15 to 20,Human Resources,Female,Very Close,No,Balanced,"$16,799",0,14,5,1147,3,21,20,7,0,9,31,3,4,16616
52,fifteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Miduem,0 to 5,0 to 5,Advanced,1 to 5,Other,Female,Very Close,No,Not Balanced,"$2,950",9,13,2,258,3,12,5,4,0,4,54,3,1,17363
37,thirteenth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Medical,Female,Close,No,Balanced,"$3,629",4,18,6,1462,3,8,3,2,0,2,94,3,1,19106
35,thirteenth,Travel Frequently,Research & Dev.,Manufacturing Director,Level 3,Miduem,0 to 5,0 to 5,Advanced,5 to 10,Life Sciences,Male,Close,No,Balanced,"$9,362",2,11,2,200,3,10,2,2,2,2,60,3,3,19944
25,twenteth,Travel Rarely,Research & Dev.,Laboratory Technician,Level 1,Low,0 to 5,0 to 5,Experienced,1 to 5,Technical Degree,Male,Very Close,No,Not Balanced,"$3,229",4,11,2,949,3,7,3,2,0,2,81,3,1,4910
